world,type,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentPMfT.076c6113,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,280,0,0,0,142,0,160,160,160,60,160,100,1,140,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentC-LitaAgentPMfT.076c6113,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,460,0,0,0,233,0,320,200,320,149,200,170,0,230,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,362,0,0,0,183,0,220,100,220,79,100,141,15,181,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,128,0,0,0,65,0,100,100,100,56,100,44,31,64,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,474,0,0,0,240,0,340,100,340,163,100,177,2,237,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,120,0,0,0,61,0,120,0,120,79,0,40,14,60,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentPBjJ.051428dc,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.998873919248581e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,456,0,0,0,231,0,320,200,320,152,200,168,0,228,5.997717380523682e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,404,0,0,0,204,0,220,100,220,58,100,162,0,202,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,464,0,0,0,235,0,320,200,320,148,200,172,0,232,3.9977021515369415e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,124,0,0,0,63,0,120,0,120,78,0,42,0,62,8.998904377222061e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.02bb585f,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,7.00121745467186e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,436,0,0,0,221,0,320,200,320,162,200,158,0,218,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,400,0,0,0,202,0,220,100,220,60,100,160,0,200,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,480,0,0,0,243,0,320,200,320,140,200,180,0,240,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,136,0,0,0,69,0,120,0,120,72,0,48,0,68,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-LitaAgentP7iC.015d2ba2,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,512,0,0,0,259,0,320,200,320,124,200,196,0,256,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,138,0,0,0,70,0,100,100,100,51,100,49,0,69,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,378,0,0,0,191,0,220,100,220,71,100,149,0,189,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,192,0,0,0,97,0,120,0,120,44,0,76,0,96,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,162,0,0,0,82,0,120,0,120,59,0,61,0,81,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,558,0,0,0,282,0,320,200,320,101,200,219,0,279,4.002358764410019e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-MTHq.00a761df,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.0023435354232788e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,484,0,0,0,245,0,320,200,320,138,200,182,1,242,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,178,0,0,0,90,0,120,0,120,51,0,69,10,89,1.00000761449337e-06,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,360,0,0,0,182,0,220,100,220,80,100,140,18,180,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,31,76,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,498,0,0,0,252,0,340,100,340,151,100,189,2,249,7.997732609510422e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.0394e0d1,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,482,0,0,0,244,0,320,200,320,139,200,181,0,241,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,402,0,0,0,203,0,220,100,220,59,100,161,0,201,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,158,0,0,0,80,0,120,0,120,61,0,59,0,79,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,504,0,0,0,255,0,340,100,340,148,100,192,0,252,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-MPco.054b2241,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,182,0,0,0,92,0,120,0,120,49,0,71,0,91,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,414,0,0,0,210,0,320,200,320,173,200,147,0,207,2.996530383825302e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,388,0,0,0,196,0,220,100,220,66,100,154,0,194,1.9976869225502014e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,452,0,0,0,229,0,340,100,340,174,100,166,0,226,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0534eafb,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,1.9976869225502014e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,154,0,0,0,78,0,100,100,100,43,100,57,0,77,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,504,0,0,0,255,0,320,200,320,128,200,192,0,252,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,356,0,0,0,180,0,220,100,220,82,100,138,13,178,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,134,0,0,0,68,0,100,100,100,53,100,47,26,67,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,548,0,0,0,277,0,340,100,340,126,100,214,0,274,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,128,0,0,0,65,0,120,0,120,76,0,44,13,64,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.05fffa6c,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,166,0,0,0,84,0,80,0,80,17,0,63,0,83,1.100124791264534e-06,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,126,0,0,0,64,0,80,80,80,37,80,43,0,63,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,130,0,0,0,66,0,80,0,80,35,0,45,0,65,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,342,0,0,0,173,0,160,80,160,29,80,131,0,171,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,268,0,0,0,136,0,160,160,160,66,160,94,1,134,2.998858690261841e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,120,0,0,0,61,0,80,0,80,40,0,40,1,60,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-MMly.07e4ca39,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,114,0,0,0,58,0,80,0,80,43,0,37,0,57,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,320,0,0,0,162,0,160,80,160,40,80,120,0,160,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,220,0,0,0,112,0,160,160,160,90,160,70,0,110,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,106,0,0,0,54,0,80,0,80,47,0,33,0,53,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.061cb12b,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,126,0,0,0,64,0,80,0,80,37,0,43,2,63,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,152,0,0,0,77,0,80,0,80,24,0,56,3,76,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,324,0,0,0,164,0,160,80,160,38,80,122,11,162,2.0023435354232788e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,76,0,0,0,39,0,80,80,80,62,80,18,26,38,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,274,0,0,0,139,0,160,160,160,61,160,97,0,137,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,104,0,0,0,53,0,80,0,80,46,0,32,10,52,4.998873919248581e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.08919209,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,154,0,0,0,78,0,100,100,100,43,100,57,0,77,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,470,0,0,0,238,0,320,200,320,145,200,175,0,235,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,378,0,0,0,191,0,220,100,220,71,100,149,0,189,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,504,0,0,0,255,0,340,100,340,148,100,192,0,252,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,138,0,0,0,70,0,120,0,120,71,0,49,0,69,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.05661282,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.00b64a91,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.00b64a91,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.00b64a91,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,444,0,0,0,225,0,320,200,320,158,200,162,0,222,3.9977021515369415e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.00b64a91,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,386,0,0,0,195,0,220,100,220,67,100,153,0,193,2.998858690261841e-07,0,[]
